completionCode,trialNum,itemNum,condition,Value,sentence,conj1,conj2,ratingRT,is_sa,rating,suffix
CO680683,68,22,X-siz-and-Y-siz,iyi sayılır,Yankı geçen yaz atsız ve balıksız bir menü denedi.,at,balık,7658,0,4,-sIz
CO680683,77,27,X-and-Y-ci,kötü sayılır,Baran araştırması için orman ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,5338,1,3,-cI
CO680683,86,23,X-and-Y-siz,iyi,Jale geçen hafta çatal ve bıçaksız bir piknik yaptı.,çatal,bıçak,5853,1,5,-sIz
CO680683,89,9,X-and-Y-li,iyi sayılır,Zeynep bu hafta anne ve babalı bir toplantıya katıldı.,anne,baba,6522,1,4,-lI
CO680683,92,14,X-siz-and-Y-siz,iyi,Elif gençlik yıllarında faresiz ve aslansız bir oyun sahneledi.,fare,aslan,9489,0,5,-sIz
CO680683,95,6,X-siz-and-Y-siz,oldukça iyi,Ali diyetteyken muzsuz ve havuçsuz bir kek yapardı.,muz,havuç,8055,0,6,-sIz
CO676222,2,17,X-li-and-Y-li,oldukça iyi,Eylül kamp yaparken tepeli ve nehirli bir alan seçti.,tepe,nehir,6326,0,6,-lI
CO676222,5,7,X-siz-and-Y-siz,oldukça iyi,Dilek çeyiz alşverişi için battaniyesiz ve halısız bir paket seçmiş.,battaniye,halı,7020,0,6,-sIz
CO676222,20,30,X-and-Y-lik,iyi sayılır,Asuman dergi yazısı için düğün ve cenazelik bir tema belirledi.,cenaze,düğün,9456,1,4,-lIk
CO676222,26,24,X-and-Y-siz,iyi,Neval ders çalışırken göz ve kulaksız bir heykel çizdi.,göz,kulak,9884,1,5,-sIz
CO676222,32,13,X-lik-and-Y-lik,oldukça iyi,Emin geçen tatilde şehirlik ve köylük bir bölgeyi gezdi.,şehir,köy,4864,0,6,-lIk
CO676222,35,23,X-siz-and-Y-siz,oldukça iyi,Jale geçen hafta çatalsız ve bıçaksız bir piknik yaptı.,çatal,bıçak,4503,0,6,-sIz
CO676222,38,26,X-and-Y-li,oldukça iyi,Sinan gece yarısı hayalet ve canavarlı bir hikâye okudu.,hayalet,canavar,6120,1,6,-lI
CO676222,41,8,X-and-Y-siz,oldukça iyi,Selin tamir için kapı ve penceresiz bir atölye tasarlamış.,kapı,pencere,6990,1,6,-sIz
CO676222,44,5,X-lik-and-Y-lik,iyi,Ece yılbaşı için tabloluk ve vazoluk bir masa aldı.,tablo,vazo,9566,0,5,-lIk
CO676222,47,10,X-and-Y-li,kötü,Ali geçen ay kedi ve köpekli bir veteriner kliniği açtı.,kedi,köpek,8174,1,2,-lI
CO676222,53,14,X-and-Y-lik,kötü sayılır,Elif takım oyununda fare ve aslanlık bir sembol seçti.,fare,aslan,5523,1,3,-lIk
CO676222,59,31,X-siz-and-Y-siz,oldukça iyi,Tülay sonbahar koleksiyonu için gömleksiz ve pantolonsuz bir katalog inceledi.,gömlek,pantolon,5023,0,6,-sIz
CO676222,62,9,X-li-and-Y-li,iyi,Zeynep bu hafta anneli ve babalı bir toplantıya katıldı.,anne,baba,8982,0,5,-lI
CO676222,71,12,X-and-Y-ci,kötü,Merve yeni villası için ev ve bahçeci bir peyzaj tasarımcısıyla anlaştı.,ev,bahçe,7634,1,2,-cI
CO676222,74,2,X-and-Y-li,oldukça iyi,Ömer yeni evine masa ve sandalyeli bir yemek odası kurdu.,masa,sandalye,4701,1,6,-lI
CO676222,80,27,X-ci-and-Y-ci,iyi,Baran araştırması için ormancı ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,8356,0,5,-cI
CO676222,86,21,X-lik-and-Y-lik,oldukça kötü,Mertcan dün akşam abilik ve ablalık bir hediye aldı.,abi,abla,6755,0,1,-lIk
CO676222,89,15,X-siz-and-Y-siz,iyi,Deniz misafir beklerken sürahisiz ve bardaksız bir sofra kurdu.,sürahi,bardak,8450,0,5,-sIz
CO676222,92,1,X-li-and-Y-li,oldukça kötü,Emel geçen haftasonu çoraplı ve ayakkabılı bir takım aldı.,çorap,ayakkabı,6725,0,1,-lI
CO676222,95,19,X-ci-and-Y-ci,kötü,Zühre son yolculukta gececi ve gündüzcü bir rehberle tanıştı.,gece,gündüz,9367,0,2,-cI
CO458293,6,1,X-and-Y-siz,kötü sayılır,Emel geçen haftasonu çorap ve ayakkabısız bir yoga eğitimi aldı.,çorap,ayakkabı,9984,1,3,-sIz
CO458293,15,18,X-li-and-Y-li,kötü sayılır,Nevzat genç bir stajyerken okullu ve camili bir mahallede oturdu.,okul,cami,8697,0,3,-lI
CO458293,24,23,X-and-Y-lik,kötü sayılır,Jale geçen hafta çatal ve bıçaklık bir dolap aldı.,çatal,bıçak,8531,1,3,-lIk
CO458293,27,5,X-and-Y-ci,kötü,Ece yılbaşı için tablo ve vazocu bir dükkana uğradı.,tablo,vazo,8484,1,2,-cI
CO458293,30,4,X-ci-and-Y-ci,kötü sayılır,Burak tatlı için limoncu ve portakalcı bir satıcıdan sipariş vermiş.,limon,portakal,8130,0,3,-cI
CO458293,36,6,X-lik-and-Y-lik,kötü sayılır,Ali diyetteyken muzluk ve havuçluk bir saklama kabı almıştı.,muz,havuç,5830,0,3,-lIk
CO458293,42,11,X-and-Y-li,kötü,Ahmet yabancı bir üniversitede bilim ve teknolojili bir eğitim sistemi savundu.,bilim,teknoloji,4625,1,2,-lI
CO458293,48,32,X-siz-and-Y-siz,iyi sayılır,Aydan restorasyon projesi için tabansız ve tavansız bir oda düşündü.,taban,tavan,8900,0,4,-sIz
CO458293,51,10,X-li-and-Y-li,kötü,Ali geçen ay kedili ve köpekli bir veteriner kliniği açtı.,kedi,köpek,6766,0,2,-lI
CO458293,54,3,X-and-Y-li,kötü,Leyla eski çarşıda atkı ve şapkalı bir ünlüyle karşılaşmış.,atkı,şapka,6065,1,2,-lI
CO458293,57,13,X-and-Y-ci,kötü,Emin geçen tatilde şehir ve köycü bir yazarın kitabını okudu.,şehir,köy,5178,1,2,-cI
CO458293,60,31,X-and-Y-lik,kötü sayılır,Tülay sonbahar koleksiyonu için gömlek ve pantolonluk bir kumaş sipariş etti.,gömlek,pantolon,9001,1,3,-lIk
CO458293,63,26,X-li-and-Y-li,kötü,Sinan gece yarısı hayaletli ve canavarlı bir hikâye okudu.,hayalet,canavar,4130,0,2,-lI
CO458293,66,22,X-lik-and-Y-lik,oldukça kötü,Yankı geçen yaz atlık ve balıklık bir hayvanay bahçesi yaptırdı.,at,balık,9435,0,1,-lIk
CO458293,69,24,X-siz-and-Y-siz,iyi sayılır,Neval ders çalışırken gözsüz ve kulaksız bir heykel çizdi.,göz,kulak,6463,0,4,-sIz
CO458293,72,30,X-lik-and-Y-lik,kötü,Asuman dergi yazısı için düğünlük ve cenazelik bir tema belirledi.,cenaze,düğün,5082,0,2,-lIk
CO458293,75,21,X-and-Y-ci,kötü,Mertcan dün akşam abi ve ablacı bir komşu çocuğuna baktı.,abi,abla,5933,1,2,-cI
CO458293,78,29,X-and-Y-ci,kötü,Melis çocuk kitabı için ejderha ve perici bir illüstratörle çalıştı.,ejderha,peri,4698,1,2,-cI
CO458293,81,7,X-and-Y-lik,kötü,Dilek çeyiz alşverişi için battaniye ve halılık bir indirim bulmuş.,battaniye,halı,4696,1,2,-lIk
CO458293,84,9,X-and-Y-siz,iyi sayılır,Zeynep yıllar önce anne ve babasız bir çocukluk geçirdi.,anne,baba,5663,1,4,-sIz
CO458293,87,27,X-and-Y-li,kötü,Baran araştırması için orman ve çöllü bir harita inceledi.,orman,çöl,4821,1,2,-lI
CO458293,90,14,X-lik-and-Y-lik,kötü,Elif takım oyununda farelik ve aslanlık bir sembol seçti.,fare,aslan,3897,0,2,-lIk
CO458293,93,28,X-ci-and-Y-ci,kötü,Yasemin mezuniyetinden önce doktorcu ve avukatçı bir derneğe katıldı.,avukat,doktor,5729,0,2,-cI
CO458293,96,12,X-ci-and-Y-ci,kötü,Merve yeni villası için evci ve bahçeci bir peyzaj tasarımcısıyla anlaştı.,ev,bahçe,6583,0,2,-cI
CO99214,6,7,X-and-Y-ci,kötü,Dilek çeyiz alşverişi için battaniye ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,9106,1,2,-cI
CO99214,9,30,X-ci-and-Y-ci,kötü sayılır,Asuman dergi yazısı için düğüncü ve cenazeci bir fotoğrafçıyla anlaştı.,cenaze,düğün,7271,0,3,-cI
CO99214,12,15,X-and-Y-ci,kötü sayılır,Deniz misafir beklerken sürahi ve bardakçı bir antikacıdan alışveriş yaptı.,sürahi,bardak,8031,1,3,-cI
CO99214,15,19,X-and-Y-siz,oldukça kötü,Zühre son yolculukta gece ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,9947,1,1,-sIz
CO99214,18,21,X-and-Y-li,iyi sayılır,Mertcan dün akşam abi ve ablalı bir fotoğraf gösterdi.,abi,abla,6405,1,4,-lI
CO99214,21,23,X-and-Y-ci,kötü,Jale geçen hafta çatal ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,6578,1,2,-cI
CO99214,24,25,X-and-Y-lik,kötü,İzel toplantı sırasında burun ve boyunluk bir atkı ördü.,burun,boyun,6694,1,2,-lIk
CO99214,27,28,X-li-and-Y-li,kötü,Yasemin mezuniyetinden önce doktorlu ve avukatlı bir skeç yazdı.,avukat,doktor,7794,0,2,-lI
CO99214,30,12,X-li-and-Y-li,oldukça kötü,Merve yaz tatilinde evli ve bahçeli bir tatil köyünü ziyaret etti.,ev,bahçe,8589,0,1,-lI
CO99214,33,3,X-and-Y-siz,iyi sayılır,Leyla eski çarşıda atkı ve şapkasız bir çocuğa acımış.,atkı,şapka,6025,1,4,-sIz
CO99214,39,5,X-and-Y-li,kötü sayılır,Ece yılbaşı için tablo ve vazolu bir masa aldı.,tablo,vazo,7196,1,3,-lI
CO99214,42,8,X-lik-and-Y-lik,kötü,Selin tamir için kapılık ve pencerelik bir desen seçmiş.,kapı,pencere,5679,0,2,-lIk
CO99214,48,29,X-and-Y-li,kötü sayılır,Melis çocuk kitabı için ejderha ve perili bir sahne tasarladı.,ejderha,peri,7433,1,3,-lI
CO99214,51,6,X-ci-and-Y-ci,oldukça kötü,Ali diyetteyken muzcu ve havuççu bir tezgahtara uğrardı.,muz,havuç,6392,0,1,-cI
CO99214,54,14,X-ci-and-Y-ci,kötü,Elif gençlik yıllarında fareci ve aslancı bir hikaye yazdı.,fare,aslan,5146,0,2,-cI
CO99214,60,1,X-and-Y-lik,oldukça kötü,Emel geçen haftasonu çorap ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,7776,1,1,-lIk
CO99214,63,9,X-and-Y-lik,oldukça kötü,Zeynep yıllar önce anne ve babalık bir görev üstlendi.,anne,baba,5506,1,1,-lIk
CO99214,66,26,X-siz-and-Y-siz,kötü sayılır,Sinan gece yarısı hayaletsiz ve canavarsız bir film izledi.,hayalet,canavar,6291,0,3,-sIz
CO99214,69,16,X-lik-and-Y-lik,oldukça kötü,Okan üniversite yıllarında çiftliklik ve fabrikalık bir proje sundu.,çiftlik,fabrika,6099,0,1,-lIk
CO99214,75,17,X-and-Y-lik,iyi sayılır,Eylül kamp yaparken tepe ve nehirlik bir arazi satın aldı.,tepe,nehir,8243,1,4,-lIk
CO99214,81,24,X-lik-and-Y-lik,kötü,Neval ders çalışırken gözlük ve kulaklık bir kutu açtı.,göz,kulak,6351,0,2,-lIk
CO99214,84,4,X-li-and-Y-li,oldukça iyi,Burak tatlı için limonlu ve portakallı bir tarif bulmuş.,limon,portakal,7204,0,6,-lI
CO99214,87,20,X-li-and-Y-li,kötü,Fehime düğünden önce büyükanneli ve dedeli bir aile hayatını irdeledi.,büyükanne,dede,7539,0,2,-lI
CO99214,90,18,X-siz-and-Y-siz,iyi sayılır,Nevzat genç bir stajyerken okulsuz ve camisiz bir projeye destek verdi.,okul,cami,7832,0,4,-sIz
CO99214,93,2,X-siz-and-Y-siz,iyi,Ömer yeni evine masasız ve sandalyesiz bir mobilya takımı aldı.,masa,sandalye,9919,0,5,-sIz
CO459477,2,17,X-lik-and-Y-lik,iyi,Eylül kamp yaparken tepelik ve nehirlik bir arazi satın aldı.,tepe,nehir,4831,0,5,-lIk
CO459477,5,30,X-and-Y-li,kötü sayılır,Asuman dergi yazısı için düğün ve cenazeli bir belgesel izledi.,cenaze,düğün,7098,1,3,-lI
CO459477,8,21,X-li-and-Y-li,iyi sayılır,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,4664,0,4,-lI
CO459477,11,26,X-and-Y-lik,kötü,Sinan gece yarısı hayalet ve canavarlık bir sahne tasarladı.,hayalet,canavar,4871,1,2,-lIk
CO459477,14,24,X-and-Y-ci,oldukça kötü,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,4632,1,1,-cI
CO459477,17,29,X-li-and-Y-li,iyi sayılır,Melis çocuk kitabı için ejderhalı ve perili bir sahne tasarladı.,ejderha,peri,6968,0,4,-lI
CO459477,20,7,X-ci-and-Y-ci,kötü sayılır,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,4611,0,3,-cI
CO459477,23,5,X-li-and-Y-li,kötü sayılır,Ece yılbaşı için tablolu ve vazolu bir masa aldı.,tablo,vazo,3156,0,3,-lI
CO459477,26,14,X-and-Y-li,kötü sayılır,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,3743,1,3,-lI
CO459477,29,22,X-and-Y-li,iyi sayılır,Yankı geçen yaz at ve balıklı bir tablo aldı.,at,balık,6057,1,4,-lI
CO459477,32,4,X-and-Y-siz,oldukça iyi,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,4012,1,6,-sIz
CO459477,35,6,X-and-Y-li,kötü sayılır,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,6444,1,3,-lI
CO459477,38,23,X-ci-and-Y-ci,kötü sayılır,Jale geçen hafta çatalcı ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,4223,0,3,-cI
CO459477,41,8,X-and-Y-ci,iyi sayılır,Selin tamir için kapı ve pencereci bir marangozla anlaşmış.,kapı,pencere,6740,1,4,-cI
CO459477,44,25,X-lik-and-Y-lik,kötü,İzel toplantı sırasında burunluk ve boyunluk bir atkı ördü.,burun,boyun,9256,0,2,-lIk
CO459477,47,9,X-lik-and-Y-lik,kötü,Zeynep yıllar önce annelik ve babalık bir görev üstlendi.,anne,baba,7675,0,2,-lIk
CO459477,50,20,X-and-Y-siz,kötü,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,5022,1,2,-sIz
CO459477,53,10,X-and-Y-lik,oldukça kötü,Ali yeni firmada kedi ve köpeklik bir tasarım yaptı.,kedi,köpek,3663,1,1,-lIk
CO459477,56,13,X-li-and-Y-li,kötü sayılır,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,6537,0,3,-lI
CO459477,59,11,X-siz-and-Y-siz,iyi sayılır,Ahmet yabancı bir üniversitede bilimsiz ve teknolojisiz bir düşünceyi eleştirdi.,bilim,teknoloji,5492,0,4,-sIz
CO459477,62,16,X-and-Y-ci,oldukça kötü,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,5271,1,1,-cI
CO459477,65,31,X-ci-and-Y-ci,kötü,Tülay sonbahar koleksiyonu için gömlekçi ve pantoloncu bir tasarımcıyla tanıştı.,gömlek,pantolon,4547,0,2,-cI
CO459477,68,15,X-ci-and-Y-ci,oldukça kötü,Deniz misafir beklerken sürahici ve bardakçı bir antikacıdan alışveriş yaptı.,sürahi,bardak,4829,0,1,-cI
CO459477,71,19,X-siz-and-Y-siz,oldukça kötü,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,3736,0,1,-sIz
CO459477,77,32,X-and-Y-ci,oldukça kötü,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,4570,1,1,-cI
CO459477,80,18,X-and-Y-lik,kötü,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,9505,1,2,-lIk
CO459477,86,2,X-and-Y-lik,kötü sayılır,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,4689,1,3,-lIk
CO459477,89,28,X-and-Y-siz,iyi sayılır,Yasemin mezuniyetinden önce doktor ve avukatsız bir mizansen canlandırdı.,avukat,doktor,5054,1,4,-sIz
CO459477,92,1,X-lik-and-Y-lik,oldukça kötü,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,4879,0,1,-lIk
CO459477,95,3,X-siz-and-Y-siz,oldukça iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,5078,0,6,-sIz
CO712108,5,22,X-li-and-Y-li,oldukça iyi,Yankı geçen yaz atlı ve balıklı bir tablo aldı.,at,balık,9244,0,6,-lI
CO712108,8,2,X-lik-and-Y-lik,iyi sayılır,Ömer yeni evine masalık ve sandalyelik bir renk seçti.,masa,sandalye,8095,0,4,-lIk
CO712108,11,8,X-ci-and-Y-ci,oldukça iyi,Selin tamir için kapıcı ve pencereci bir marangozla anlaşmış.,kapı,pencere,9496,0,6,-cI
CO712108,14,18,X-lik-and-Y-lik,iyi sayılır,Nevzat genç bir stajyerken okulluk ve camilik bir alanın korunmasını önerdi.,okul,cami,5530,0,4,-lIk
CO712108,20,29,X-and-Y-siz,iyi,Melis çocuk kitabı için ejderha ve perisiz bir bölüm yazdı.,ejderha,peri,3913,1,5,-sIz
CO712108,23,6,X-li-and-Y-li,oldukça iyi,Ali diyetteyken muzlu ve havuçlu bir kek yapardı.,muz,havuç,5464,0,6,-lI
CO712108,26,4,X-siz-and-Y-siz,oldukça iyi,Burak tatlı için limonsuz ve portakalsız bir tarif bulmuş.,limon,portakal,5264,0,6,-sIz
CO712108,29,14,X-li-and-Y-li,oldukça iyi,Elif küçük bir çocukken fareli ve aslanlı bir masal dinledi.,fare,aslan,3696,0,6,-lI
CO712108,32,31,X-and-Y-li,iyi,Tülay sonbahar koleksiyonu için gömlek ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,6498,1,5,-lI
CO712108,35,23,X-and-Y-li,iyi,Jale geçen hafta çatal ve bıçaklı bir masa kurdu.,çatal,bıçak,3447,1,5,-lI
CO712108,38,24,X-ci-and-Y-ci,iyi,Neval ders çalışırken gözcü ve kulakçı bir doktorla konuştu.,göz,kulak,4262,0,5,-cI
CO712108,41,11,X-and-Y-lik,iyi sayılır,Ahmet yabancı bir üniversitede bilim ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,5078,1,4,-lIk
CO712108,44,16,X-ci-and-Y-ci,iyi,Okan üniversite yıllarında çiftlikçi ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,6762,0,5,-cI
CO712108,47,19,X-and-Y-lik,iyi,Zühre son yolculukta gece ve gündüzlük bir program belirledi.,gece,gündüz,7144,1,5,-lIk
CO712108,50,26,X-lik-and-Y-lik,kötü sayılır,Sinan gece yarısı hayaletlik ve canavarlık bir sahne tasarladı.,hayalet,canavar,4495,0,3,-lIk
CO712108,53,9,X-and-Y-ci,kötü sayılır,Zeynep bu hafta anne ve babacı bir yeğeniyle ilgilendi.,anne,baba,5345,1,3,-cI
CO712108,56,32,X-ci-and-Y-ci,iyi sayılır,Aydan restorasyon projesi için tabancı ve tavancı bir ustayla görüştü.,taban,tavan,8528,0,4,-cI
CO712108,59,12,X-siz-and-Y-siz,iyi,Merve yeni hayatında evsiz ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,5113,0,5,-sIz
CO712108,62,1,X-and-Y-ci,iyi,Emel geçen haftasonu çorap ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,5695,1,5,-cI
CO712108,65,15,X-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahi ve bardaklı bir konsept hazırladı.,sürahi,bardak,6278,1,4,-lI
CO712108,68,30,X-li-and-Y-li,iyi,Asuman dergi yazısı için düğünlü ve cenazeli bir belgesel izledi.,cenaze,düğün,5597,0,5,-lI
CO712108,71,17,X-and-Y-ci,iyi sayılır,Eylül kamp yaparken tepe ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,5846,1,4,-cI
CO712108,74,10,X-lik-and-Y-lik,kötü sayılır,Ali yeni firmada kedilik ve köpeklik bir tasarım yaptı.,kedi,köpek,3729,0,3,-lIk
CO712108,77,28,X-siz-and-Y-siz,iyi sayılır,Yasemin mezuniyetinden önce doktorsuz ve avukatsız bir mizansen canlandırdı.,avukat,doktor,4345,0,4,-sIz
CO712108,80,27,X-and-Y-lik,iyi,Baran araştırması için orman ve çöllük bir alan çizdi.,orman,çöl,3796,1,5,-lIk
CO712108,83,5,X-and-Y-siz,iyi sayılır,Ece yılbaşı için tablo ve vazosuz bir masa seçti.,tablo,vazo,7594,1,4,-sIz
CO712108,86,13,X-and-Y-siz,iyi sayılır,Emin geçen tatilde şehir ve köysüz bir gezi yaptı.,şehir,köy,5579,1,4,-sIz
CO712108,89,7,X-and-Y-li,iyi,Dilek çeyiz alşverişi için battaniye ve halılı bir paket seçmiş.,battaniye,halı,3930,1,5,-lI
CO712108,92,3,X-and-Y-lik,kötü sayılır,Leyla eski çarşıda atkı ve şapkalık bir askı beğenmiş.,atkı,şapka,6111,1,3,-lIk
CO712108,95,25,X-and-Y-ci,iyi sayılır,İzel toplantı sırasında burun ve boyuncu bir doktordan bahsetti.,burun,boyun,7130,1,4,-cI
CO85758,6,12,X-and-Y-lik,oldukça iyi,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,5896,1,6,-lIk
CO85758,9,32,X-and-Y-li,iyi sayılır,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,6585,1,4,-lI
CO85758,12,15,X-li-and-Y-li,iyi,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,5430,0,5,-lI
CO85758,15,18,X-and-Y-ci,kötü sayılır,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,7909,1,3,-cI
CO85758,18,11,X-lik-and-Y-lik,kötü,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,6220,0,2,-lIk
CO85758,21,14,X-and-Y-siz,kötü,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,7192,1,2,-sIz
CO85758,24,6,X-and-Y-siz,kötü,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,7271,1,2,-sIz
CO85758,27,29,X-siz-and-Y-siz,iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,5836,0,5,-sIz
CO85758,30,24,X-and-Y-li,iyi sayılır,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,5340,1,4,-lI
CO85758,33,3,X-lik-and-Y-lik,iyi,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,8501,0,5,-lIk
CO85758,36,25,X-ci-and-Y-ci,iyi sayılır,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,8286,0,4,-cI
CO85758,42,10,X-and-Y-ci,iyi sayılır,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,5876,1,4,-cI
CO85758,48,9,X-ci-and-Y-ci,iyi sayılır,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,9301,0,4,-cI
CO85758,51,1,X-ci-and-Y-ci,oldukça iyi,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,5489,0,6,-cI
CO85758,54,22,X-and-Y-siz,kötü,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,7090,1,2,-sIz
CO85758,57,23,X-li-and-Y-li,oldukça iyi,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,6096,0,6,-lI
CO85758,60,30,X-and-Y-siz,kötü sayılır,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,9660,1,3,-sIz
CO85758,66,2,X-and-Y-ci,oldukça iyi,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,3623,1,6,-cI
CO85758,69,19,X-lik-and-Y-lik,oldukça iyi,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,3721,0,6,-lIk
CO85758,72,13,X-siz-and-Y-siz,iyi,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,8304,0,5,-sIz
CO85758,78,21,X-siz-and-Y-siz,oldukça iyi,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,4122,0,6,-sIz
CO85758,81,8,X-and-Y-li,oldukça iyi,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,3532,1,6,-lI
CO85758,87,31,X-li-and-Y-li,oldukça iyi,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,3888,0,6,-lI
CO85758,90,17,X-ci-and-Y-ci,iyi sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,8983,0,4,-cI
CO85758,96,26,X-and-Y-ci,iyi,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,4026,1,5,-cI
CO391648,2,9,X-li-and-Y-li,iyi sayılır,Zeynep bu hafta anneli ve babalı bir toplantıya katıldı.,anne,baba,8496,0,4,-lI
CO391648,5,30,X-and-Y-lik,kötü,Asuman dergi yazısı için düğün ve cenazelik bir tema belirledi.,cenaze,düğün,8407,1,2,-lIk
CO391648,8,5,X-lik-and-Y-lik,kötü sayılır,Ece yılbaşı için tabloluk ve vazoluk bir masa aldı.,tablo,vazo,8199,0,3,-lIk
CO391648,11,27,X-ci-and-Y-ci,iyi,Baran araştırması için ormancı ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,5549,0,5,-cI
CO391648,14,13,X-lik-and-Y-lik,kötü,Emin geçen tatilde şehirlik ve köylük bir bölgeyi gezdi.,şehir,köy,6037,0,2,-lIk
CO391648,17,4,X-and-Y-ci,iyi,Burak tatlı için limon ve portakalcı bir satıcıdan sipariş vermiş.,limon,portakal,8390,1,5,-cI
CO391648,20,26,X-and-Y-li,oldukça iyi,Sinan gece yarısı hayalet ve canavarlı bir hikâye okudu.,hayalet,canavar,4278,1,6,-lI
CO391648,23,2,X-and-Y-li,oldukça iyi,Ömer yeni evine masa ve sandalyeli bir yemek odası kurdu.,masa,sandalye,5549,1,6,-lI
CO391648,26,16,X-and-Y-siz,iyi sayılır,Okan üniversite yıllarında çiftlik ve fabrikasız bir iş modeli önerdi.,çiftlik,fabrika,6854,1,4,-sIz
CO391648,29,1,X-li-and-Y-li,iyi sayılır,Emel geçen haftasonu çoraplı ve ayakkabılı bir takım aldı.,çorap,ayakkabı,5344,0,4,-lI
CO391648,32,24,X-and-Y-siz,oldukça iyi,Neval ders çalışırken göz ve kulaksız bir heykel çizdi.,göz,kulak,4161,1,6,-sIz
CO391648,35,17,X-li-and-Y-li,oldukça iyi,Eylül kamp yaparken tepeli ve nehirli bir alan seçti.,tepe,nehir,4061,0,6,-lI
CO391648,38,12,X-and-Y-ci,iyi sayılır,Merve yeni villası için ev ve bahçeci bir peyzaj tasarımcısıyla anlaştı.,ev,bahçe,5781,1,4,-cI
CO391648,41,28,X-and-Y-ci,iyi sayılır,Yasemin mezuniyetinden önce doktor ve avukatçı bir derneğe katıldı.,avukat,doktor,5370,1,4,-cI
